"device_id","created_at","feed_entry_id","luminosity_value","vibration_value","alert"
1885576,"2024-11-28T18:14:45Z",507311,"422","2803","1"
1885576,"2024-11-28T18:15:22Z",507312,"366","0","1"
1885576,"2024-11-28T18:15:35Z",507313,"507","0","1"
1885576,"2024-11-28T18:16:17Z",507314,"486","0","1"
1885576,"2024-11-28T18:16:35Z",507315,"314","0","1"
1885576,"2024-11-28T18:17:11Z",507317,"458","0","1"
1885576,"2024-11-28T18:18:06Z",507318,"539","0","1"
1885576,"2024-11-28T18:18:13Z",507319,"539","0","1"
1885576,"2024-11-28T18:18:25Z",507320,"531","0","1"
1885576,"2024-11-28T18:19:01Z",507321,"539","0","1"
1885576,"2024-11-28T18:19:08Z",507322,"523","0","1"
1885576,"2024-11-28T18:19:14Z",507323,"528","0","1"
1885576,"2024-11-28T18:19:50Z",507324,"312","0","1"
1885576,"2024-11-28T18:20:02Z",507325,"315","0","1"
1885576,"2024-11-28T18:20:33Z",507326,"494","0","1"
1885576,"2024-11-28T18:21:10Z",507327,"541","0","1"
1885576,"2024-11-28T18:22:04Z",507328,"438","0","1"
1885576,"2024-11-28T18:23:12Z",507329,"490","0","1"
1885576,"2024-11-28T18:23:42Z",507330,"514","0","1"
1885576,"2024-11-28T18:24:07Z",507331,"539","0","1"
1885576,"2024-11-28T18:24:13Z",507332,"420","0","1"
1885576,"2024-11-28T18:25:20Z",507333,"511","0","1"
1885576,"2024-11-28T18:25:56Z",507334,"535","0","1"
1885576,"2024-11-28T18:26:08Z",507336,"511","0","1"
1885576,"2024-11-28T18:26:51Z",507337,"531","0","1"
1885576,"2024-11-28T18:27:33Z",507338,"519","0","1"
1885576,"2024-11-28T18:27:46Z",507339,"523","0","1"
1885576,"2024-11-28T18:28:28Z",507340,"537","0","1"
1885576,"2024-11-28T18:28:59Z",507342,"488","0","1"
1885576,"2024-11-28T18:29:36Z",507343,"515","0","1"
1885576,"2024-11-28T18:29:54Z",507344,"534","0","1"
1885576,"2024-11-28T18:30:31Z",507345,"363","0","1"
1885576,"2024-11-28T18:30:37Z",507346,"257","0","1"
1885576,"2024-11-28T18:31:07Z",507347,"485","0","1"
1885576,"2024-11-28T18:31:20Z",507348,"432","0","1"
1885576,"2024-11-28T18:31:38Z",507349,"211","0","1"
1885576,"2024-11-28T18:32:08Z",507350,"220","0","1"
1885576,"2024-11-28T18:32:39Z",507351,"515","0","1"
1885576,"2024-11-28T18:32:51Z",507352,"427","0","1"
1885576,"2024-11-28T18:33:10Z",507353,"538","0","1"
1885576,"2024-11-28T18:33:21Z",507355,"429","0","1"
1885576,"2024-11-28T18:33:34Z",507356,"241","0","1"
1885576,"2024-11-28T18:33:46Z",507357,"299","0","1"
1885576,"2024-11-28T18:34:23Z",507358,"531","1511","1"
1885576,"2024-11-28T18:34:46Z",507359,"502","0","1"
1885576,"2024-11-28T18:34:58Z",507360,"517","0","1"
1885576,"2024-11-28T18:35:10Z",507361,"519","0","1"
1885576,"2024-11-28T18:36:16Z",507362,"517","0","1"
1885576,"2024-11-28T18:37:35Z",507363,"520","0","1"
1885576,"2024-11-28T18:38:42Z",507364,"521","0","1"
1885576,"2024-11-28T18:39:25Z",507365,"509","0","1"
1885576,"2024-11-28T18:40:26Z",507366,"494","0","1"
1885576,"2024-11-28T18:40:39Z",507367,"518","0","1"
1885576,"2024-11-28T18:41:21Z",507368,"196","0","1"
1885576,"2024-11-28T18:41:33Z",507369,"512","0","1"
1885576,"2024-11-28T18:41:46Z",507370,"495","0","1"
1885576,"2024-11-28T18:42:12Z",507371,"215","0","1"
1885576,"2024-11-28T18:42:16Z",507372,"480","0","1"
1885576,"2024-11-28T18:45:38Z",507373,"417","0","1"
1885576,"2024-11-28T18:45:44Z",507374,"542","0","1"
1885576,"2024-11-28T18:46:08Z",507375,"381","0","1"
1885576,"2024-11-28T18:46:15Z",507376,"292","0","1"
1885576,"2024-11-28T18:46:34Z",507377,"331","0","1"
1885576,"2024-11-28T18:46:46Z",507378,"341","0","1"
1885576,"2024-11-28T18:47:09Z",507379,"437","0","1"
1885576,"2024-11-28T18:47:59Z",507380,"508","0","1"
1885576,"2024-11-28T18:48:23Z",507381,"472","0","1"
1885576,"2024-11-28T18:48:59Z",507382,"491","0","1"
1885576,"2024-11-28T18:50:56Z",507383,"531","0","1"
1885576,"2024-11-28T19:19:46Z",507384,"395","0","1"
1885576,"2024-11-28T19:20:38Z",507385,"408","0","1"
1885576,"2024-11-28T19:21:57Z",507386,"409","0","1"
1885576,"2024-11-28T19:22:15Z",507387,"353","0","1"
1885576,"2024-11-28T19:22:45Z",507388,"396","0","1"
1885576,"2024-11-28T19:25:29Z",507389,"488","0","1"
1885576,"2024-11-28T19:25:48Z",507390,"561","0","1"
1885576,"2024-11-28T19:26:12Z",507391,"549","0","1"
1885576,"2024-11-28T19:27:07Z",507392,"553","0","1"
1885576,"2024-11-28T19:27:19Z",507393,"589","0","1"
1885576,"2024-11-28T19:27:25Z",507394,"559","0","1"
1885576,"2024-11-28T19:28:09Z",507395,"499","0","1"
1885576,"2024-11-28T20:13:33Z",507396,"503","0","1"
1885576,"2024-11-28T20:13:45Z",507397,"496","0","1"
1885576,"2024-11-28T20:14:04Z",507398,"499","0","1"
1885576,"2024-11-28T20:15:05Z",507399,"488","0","1"
1885576,"2024-11-28T20:15:23Z",507400,"489","0","1"
1885576,"2024-11-28T20:17:23Z",507401,"519","0","1"
1885576,"2024-11-28T20:17:42Z",507402,"540","0","1"
1885576,"2024-11-28T20:17:54Z",507403,"513","0","1"
1885576,"2024-11-28T20:21:18Z",507404,"532","0","1"
1885576,"2024-11-28T20:21:35Z",507405,"526","0","1"
1885576,"2024-11-28T20:25:21Z",507406,"445","0","1"
1885576,"2024-11-28T20:26:22Z",507407,"478","0","1"
1885576,"2024-11-28T20:28:30Z",507408,"460","0","1"
1885576,"2024-11-28T20:31:27Z",507409,"509","0","1"
1885576,"2024-11-28T20:33:11Z",507411,"487","0","1"
1885576,"2024-11-28T20:33:41Z",507412,"472","0","1"
1885576,"2024-11-28T20:34:24Z",507413,"455","0","1"
1885576,"2024-11-28T20:37:02Z",507414,"470","0","1"
1885576,"2024-11-28T20:38:22Z",507415,"468","0","1"
1885576,"2024-11-28T20:39:53Z",507416,"430","0","1"
1885576,"2024-11-28T20:40:12Z",507417,"410","0","1"
1885576,"2024-11-28T20:40:48Z",507418,"526","0","1"
1885576,"2024-11-28T20:42:32Z",507419,"512","0","1"
1885576,"2024-11-28T20:43:34Z",507420,"500","0","1"
1885576,"2024-11-28T20:45:35Z",507421,"518","0","1"
1885576,"2024-11-28T20:47:06Z",507422,"516","0","1"
1885576,"2024-11-28T20:49:57Z",507423,"509","0","1"
1885576,"2024-11-28T20:51:04Z",507424,"484","0","1"
1885576,"2024-11-28T20:51:41Z",507425,"486","0","1"
1885576,"2024-11-28T20:51:53Z",507426,"508","0","1"
1885576,"2024-11-28T20:54:20Z",507427,"501","0","1"
1885576,"2024-11-28T20:56:35Z",507428,"498","0","1"
1885576,"2024-11-28T20:58:30Z",507429,"508","0","1"
1885576,"2024-11-28T20:59:28Z",507430,"352","339","1"
1885576,"2024-11-28T21:03:08Z",507431,"481","0","1"
1885576,"2024-11-28T21:03:45Z",507432,"499","0","1"
1885576,"2024-11-28T21:06:35Z",507433,"493","0","1"
1885576,"2024-11-28T21:07:49Z",507434,"502","0","1"
1885576,"2024-11-28T21:09:51Z",507435,"480","0","1"
1885576,"2024-11-28T21:11:06Z",507436,"489","0","1"
1885576,"2024-11-28T21:13:07Z",507437,"499","0","1"
1885576,"2024-11-28T21:13:37Z",507438,"483","0","1"
1885576,"2024-11-28T21:14:57Z",507439,"533","0","1"
1885576,"2024-11-28T21:15:03Z",507440,"562","0","1"
1885576,"2024-11-28T21:15:20Z",507441,"424","0","1"
1885576,"2024-11-28T21:15:50Z",507442,"474","0","1"
1885576,"2024-11-28T21:16:03Z",507443,"492","0","1"
1885576,"2024-11-28T21:17:22Z",507444,"482","0","1"
1885576,"2024-11-28T21:18:35Z",507445,"492","0","1"
1885576,"2024-11-28T21:19:12Z",507446,"489","0","1"
1885576,"2024-11-28T21:20:25Z",507447,"489","0","1"
1885576,"2024-11-28T21:20:50Z",507448,"467","0","1"
1885576,"2024-11-28T21:21:50Z",507449,"471","0","1"
1885576,"2024-11-28T21:23:22Z",507450,"483","0","1"
1885576,"2024-11-28T21:23:46Z",507451,"467","0","1"
1885576,"2024-11-28T21:24:17Z",507452,"490","0","1"
1885576,"2024-11-28T21:24:29Z",507453,"486","0","1"
1885576,"2024-11-28T21:24:35Z",507454,"474","0","1"
1885576,"2024-11-28T21:25:06Z",507455,"467","0","1"
1885576,"2024-11-28T21:25:55Z",507456,"467","0","1"
1885576,"2024-11-28T21:26:38Z",507457,"492","0","1"
1885576,"2024-11-28T21:27:08Z",507458,"492","0","1"
1885576,"2024-11-28T21:27:44Z",507459,"482","0","1"
1885576,"2024-11-28T21:30:11Z",507460,"492","0","1"
1885576,"2024-11-28T21:31:00Z",507461,"484","0","1"
1885576,"2024-11-28T21:31:24Z",507462,"480","0","1"
1885576,"2024-11-28T21:33:02Z",507463,"492","0","1"
1885576,"2024-11-28T21:33:26Z",507464,"481","0","1"
1885576,"2024-11-28T21:34:15Z",507465,"475","0","1"
1885576,"2024-11-28T21:34:27Z",507466,"492","0","1"
1885576,"2024-11-28T21:36:48Z",507467,"478","0","1"
1885576,"2024-11-28T21:37:00Z",507468,"469","0","1"
1885576,"2024-11-28T21:38:32Z",507469,"487","0","1"
1885576,"2024-11-28T21:39:45Z",507470,"467","0","1"
1885576,"2024-11-28T21:40:04Z",507471,"473","0","1"
1885576,"2024-11-28T21:40:47Z",507472,"476","0","1"
1885576,"2024-11-28T21:42:12Z",507473,"467","0","1"
1885576,"2024-11-28T21:43:00Z",507474,"472","0","1"
1885576,"2024-11-28T21:43:49Z",507476,"476","0","1"
1885576,"2024-11-28T21:43:55Z",507477,"467","0","1"
1885576,"2024-11-28T21:44:20Z",507478,"485","0","1"
1885576,"2024-11-28T21:45:08Z",507479,"488","0","1"
1885576,"2024-11-28T21:45:20Z",507480,"470","0","1"
1885576,"2024-11-28T21:45:27Z",507481,"479","0","1"
1885576,"2024-11-28T21:46:16Z",507482,"467","0","1"
1885576,"2024-11-28T21:47:04Z",507483,"492","0","1"
1885576,"2024-11-28T21:48:37Z",507484,"471","0","1"
1885576,"2024-11-28T21:49:31Z",507485,"482","0","1"
1885576,"2024-11-28T21:50:14Z",507486,"467","0","1"
1885576,"2024-11-28T21:50:32Z",507487,"491","0","1"
1885576,"2024-11-28T21:50:50Z",507488,"482","0","1"
1885576,"2024-11-28T21:51:03Z",507489,"478","0","1"
1885576,"2024-11-28T21:52:10Z",507490,"491","0","1"
1885576,"2024-11-28T21:52:40Z",507491,"469","0","1"
1885576,"2024-11-28T21:53:23Z",507492,"487","0","1"
1885576,"2024-11-28T21:53:43Z",507493,"491","0","1"
1885576,"2024-11-28T21:54:18Z",507494,"469","0","1"
1885576,"2024-11-28T21:54:48Z",507495,"470","0","1"
1885576,"2024-11-28T21:55:43Z",507496,"488","0","1"
1885576,"2024-11-28T21:56:08Z",507498,"469","0","1"
1885576,"2024-11-28T21:56:20Z",507500,"472","0","1"
1885576,"2024-11-28T21:57:40Z",507501,"472","0","1"
1885576,"2024-11-28T21:57:46Z",507502,"491","0","1"
1885576,"2024-11-28T21:58:16Z",507503,"491","0","1"
1885576,"2024-11-28T21:58:28Z",507504,"469","0","1"
1885576,"2024-11-28T21:58:46Z",507505,"476","0","1"
1885576,"2024-11-28T21:59:23Z",507506,"484","0","1"
1885576,"2024-11-28T22:00:24Z",507507,"492","0","1"
1885576,"2024-11-28T22:00:43Z",507508,"492","0","1"
1885576,"2024-11-28T22:01:31Z",507509,"491","0","1"
1885576,"2024-11-28T22:01:56Z",507510,"477","0","1"
1885576,"2024-11-28T22:02:51Z",507511,"478","0","1"
1885576,"2024-11-28T22:03:28Z",507512,"492","0","1"
1885576,"2024-11-28T22:04:16Z",507513,"467","0","1"
1885576,"2024-11-28T22:04:59Z",507514,"484","0","1"
1885576,"2024-11-28T22:05:23Z",507515,"471","0","1"
1885576,"2024-11-28T22:07:08Z",507516,"479","0","1"
1885576,"2024-11-28T22:07:44Z",507517,"486","0","1"
1885576,"2024-11-28T22:08:08Z",507518,"492","0","1"
1885576,"2024-11-28T22:09:09Z",507519,"483","0","1"
1885576,"2024-11-28T22:09:46Z",507520,"468","0","1"
1885576,"2024-11-28T22:10:23Z",507521,"491","0","1"
1885576,"2024-11-28T22:11:06Z",507522,"488","0","1"
1885576,"2024-11-28T22:12:01Z",507523,"478","0","1"
1885576,"2024-11-28T22:12:12Z",507524,"481","0","1"
1885576,"2024-11-28T22:12:31Z",507525,"491","0","1"
1885576,"2024-11-28T22:12:37Z",507526,"486","0","1"
1885576,"2024-11-28T22:12:56Z",507527,"491","0","1"
1885576,"2024-11-28T22:13:26Z",507528,"469","0","1"
1885576,"2024-11-28T22:13:38Z",507529,"488","0","1"
1885576,"2024-11-28T22:14:33Z",507530,"487","0","1"
1885576,"2024-11-28T22:14:57Z",507531,"490","0","1"
1885576,"2024-11-28T22:15:04Z",507532,"491","0","1"
1885576,"2024-11-28T22:15:28Z",507533,"480","0","1"
1885576,"2024-11-28T22:15:34Z",507534,"477","0","1"
1885576,"2024-11-28T22:16:17Z",507535,"491","0","1"
1885576,"2024-11-28T22:16:54Z",507536,"465","0","1"
1885576,"2024-11-28T22:18:07Z",507537,"471","0","1"
1885576,"2024-11-28T22:18:20Z",507538,"489","0","1"
1885576,"2024-11-28T22:19:14Z",507539,"489","0","1"
1885576,"2024-11-28T22:19:32Z",507540,"483","0","1"
1885576,"2024-11-28T22:20:15Z",507541,"483","0","1"
1885576,"2024-11-28T22:20:28Z",507542,"482","0","1"
1885576,"2024-11-28T22:20:33Z",507543,"469","0","1"
1885576,"2024-11-28T22:21:04Z",507544,"472","0","1"
1885576,"2024-11-28T22:21:16Z",507545,"467","0","1"
1885576,"2024-11-28T22:21:53Z",507546,"488","0","1"
1885576,"2024-11-28T22:22:42Z",507547,"487","0","1"
1885576,"2024-11-28T22:23:36Z",507548,"471","0","1"
1885576,"2024-11-28T22:24:02Z",507549,"483","0","1"
1885576,"2024-11-28T22:24:31Z",507551,"490","0","1"
1885576,"2024-11-28T22:24:38Z",507552,"491","0","1"
1885576,"2024-11-28T22:25:33Z",507553,"466","0","1"
1885576,"2024-11-28T22:26:03Z",507554,"466","0","1"
1885576,"2024-11-28T22:26:15Z",507555,"483","0","1"
1885576,"2024-11-28T22:27:16Z",507556,"468","0","1"
1885576,"2024-11-28T22:27:47Z",507557,"483","0","1"
1885576,"2024-11-28T22:28:36Z",507558,"466","0","1"
1885576,"2024-11-28T22:28:48Z",507560,"491","0","1"
1885576,"2024-11-28T22:30:01Z",507561,"491","0","1"
1885576,"2024-11-28T22:31:09Z",507562,"476","0","1"
1885576,"2024-11-28T22:31:21Z",507563,"470","0","1"
1885576,"2024-11-28T22:32:22Z",507564,"469","0","1"
1885576,"2024-11-28T22:32:40Z",507566,"481","0","1"
1885576,"2024-11-28T22:32:59Z",507567,"486","0","1"
1885576,"2024-11-28T22:34:24Z",507568,"479","0","1"
1885576,"2024-11-28T22:35:19Z",507569,"483","0","1"
1885576,"2024-11-28T22:36:51Z",507570,"491","0","1"
1885576,"2024-11-28T22:36:56Z",507571,"491","0","1"
1885576,"2024-11-28T22:37:15Z",507572,"486","0","1"
1885576,"2024-11-28T22:38:28Z",507573,"484","0","1"
1885576,"2024-11-28T22:39:23Z",507574,"476","0","1"
1885576,"2024-11-28T22:40:00Z",507576,"475","0","1"
1885576,"2024-11-28T22:40:24Z",507577,"470","0","1"
1885576,"2024-11-28T22:41:51Z",507578,"467","0","1"
1885576,"2024-11-28T22:42:08Z",507579,"466","0","1"
1885576,"2024-11-28T22:42:14Z",507580,"471","0","1"
1885576,"2024-11-28T22:42:32Z",507581,"479","0","1"
1885576,"2024-11-28T22:42:57Z",507582,"483","0","1"
1885576,"2024-11-28T22:43:09Z",507583,"486","0","1"
1885576,"2024-11-28T22:43:15Z",507584,"491","0","1"
1885576,"2024-11-28T22:43:33Z",507585,"474","0","1"
1885576,"2024-11-28T22:43:58Z",507586,"466","0","1"
1885576,"2024-11-28T22:44:53Z",507587,"485","0","1"
1885576,"2024-11-28T22:45:23Z",507588,"24","0","1"
1885576,"2024-11-28T22:45:35Z",507589,"20","0","1"
1885576,"2024-11-28T22:45:43Z",507590,"20","0","1"
1885576,"2024-11-28T22:46:31Z",507591,"20","0","1"
1885576,"2024-11-28T22:47:08Z",507592,"20","0","1"
1885576,"2024-11-28T22:47:38Z",507593,"20","0","1"
1885576,"2024-11-28T22:47:50Z",507594,"20","0","1"
1885576,"2024-11-28T22:48:20Z",507595,"20","0","1"
1885576,"2024-11-28T22:48:33Z",507596,"20","0","1"
1885576,"2024-11-28T22:49:22Z",507597,"20","0","1"
1885576,"2024-11-28T22:49:35Z",507598,"21","0","1"
1885576,"2024-11-28T22:50:16Z",507599,"20","0","1"
1885576,"2024-11-28T22:51:06Z",507600,"20","0","1"
1885576,"2024-11-28T22:52:13Z",507601,"21","0","1"
1885576,"2024-11-28T22:52:38Z",507602,"20","0","1"
1885576,"2024-11-28T22:52:56Z",507603,"20","0","1"
1885576,"2024-11-28T22:53:08Z",507604,"21","0","1"
1885576,"2024-11-28T22:53:20Z",507605,"21","0","1"
1885576,"2024-11-28T22:54:21Z",507606,"21","0","1"
1885576,"2024-11-28T22:54:51Z",507607,"21","0","1"
1885576,"2024-11-28T22:55:34Z",507608,"21","0","1"
1885576,"2024-11-28T22:56:11Z",507610,"21","0","1"
1885576,"2024-11-28T22:56:23Z",507611,"21","0","1"
1885576,"2024-11-28T22:56:35Z",507612,"21","0","1"
1885576,"2024-11-28T22:56:47Z",507614,"21","0","1"
1885576,"2024-11-28T22:56:59Z",507616,"21","0","1"
1885576,"2024-11-28T22:57:06Z",507617,"21","0","1"
1885576,"2024-11-28T22:57:18Z",507618,"21","0","1"
1885576,"2024-11-28T22:57:30Z",507619,"21","0","1"
1885576,"2024-11-28T22:59:08Z",507621,"21","0","0"
1885576,"2024-11-28T22:59:26Z",507622,"21","0","0"
1885576,"2024-11-28T23:00:03Z",507623,"21","0","0"
1885576,"2024-11-28T23:00:33Z",507624,"21","0","0"
1885576,"2024-11-28T23:00:52Z",507625,"21","0","0"
1885576,"2024-11-28T23:01:16Z",507626,"21","0","0"
1885576,"2024-11-28T23:01:22Z",507627,"21","0","0"
1885576,"2024-11-28T23:01:35Z",507628,"21","0","0"
1885576,"2024-11-28T23:01:53Z",507629,"21","0","0"
1885576,"2024-11-28T23:02:23Z",507630,"21","0","0"
1885576,"2024-11-28T23:02:42Z",507631,"21","0","0"
1885576,"2024-11-28T23:03:01Z",507632,"20","0","0"
1885576,"2024-11-28T23:03:24Z",507633,"21","0","0"
1885576,"2024-11-28T23:04:13Z",507634,"21","0","0"
1885576,"2024-11-28T23:04:38Z",507635,"21","0","0"
1885576,"2024-11-28T23:04:56Z",507636,"21","0","0"
1885576,"2024-11-28T23:05:26Z",507637,"21","0","0"
1885576,"2024-11-28T23:05:33Z",507638,"21","0","0"
1885576,"2024-11-28T23:05:57Z",507639,"21","0","0"
1885576,"2024-11-28T23:06:21Z",507640,"21","0","0"
1885576,"2024-11-28T23:06:28Z",507641,"21","0","0"
1885576,"2024-11-28T23:06:40Z",507642,"21","0","0"
1885576,"2024-11-28T23:06:47Z",507643,"21","0","0"
1885576,"2024-11-28T23:06:59Z",507644,"21","0","0"
1885576,"2024-11-28T23:07:23Z",507645,"21","0","0"
1885576,"2024-11-28T23:08:18Z",507646,"21","0","0"
1885576,"2024-11-28T23:08:42Z",507647,"19","0","0"
1885576,"2024-11-28T23:08:55Z",507648,"21","0","0"
1885576,"2024-11-28T23:09:19Z",507650,"21","0","0"
1885576,"2024-11-28T23:09:25Z",507651,"21","0","0"
1885576,"2024-11-28T23:10:14Z",507652,"21","0","0"
1885576,"2024-11-28T23:10:26Z",507653,"21","0","0"
1885576,"2024-11-28T23:10:38Z",507654,"21","0","0"
1885576,"2024-11-28T23:10:57Z",507655,"21","0","0"
1885576,"2024-11-28T23:11:09Z",507656,"21","0","0"
1885576,"2024-11-28T23:11:21Z",507657,"21","0","0"
1885576,"2024-11-28T23:11:40Z",507659,"21","0","0"
1885576,"2024-11-28T23:11:58Z",507660,"21","0","0"
1885576,"2024-11-28T23:12:10Z",507661,"21","0","0"
1885576,"2024-11-28T23:12:16Z",507662,"21","0","0"
1885576,"2024-11-28T23:13:17Z",507663,"21","0","0"
1885576,"2024-11-28T23:13:48Z",507665,"21","0","0"
1885576,"2024-11-28T23:14:00Z",507666,"21","0","0"
1885576,"2024-11-28T23:14:12Z",507668,"21","0","0"
1885576,"2024-11-28T23:14:24Z",507669,"21","0","0"
1885576,"2024-11-28T23:14:49Z",507670,"21","0","0"
1885576,"2024-11-28T23:15:01Z",507672,"21","0","0"
1885576,"2024-11-28T23:15:13Z",507673,"21","0","0"
1885576,"2024-11-28T23:15:50Z",507675,"21","0","0"
1885576,"2024-11-28T23:16:39Z",507677,"20","0","0"
1885576,"2024-11-28T23:17:15Z",507678,"21","0","0"
1885576,"2024-11-28T23:18:10Z",507680,"21","0","0"
1885576,"2024-11-28T23:18:22Z",507681,"20","0","0"
1885576,"2024-11-28T23:18:53Z",507682,"20","0","0"
1885576,"2024-11-28T23:19:12Z",507683,"21","0","0"
1885576,"2024-11-28T23:19:48Z",507684,"21","0","0"
1885576,"2024-11-28T23:20:32Z",507685,"21","0","0"
1885576,"2024-11-28T23:20:43Z",507686,"21","0","0"
1885576,"2024-11-28T23:20:55Z",507687,"21","0","0"
1885576,"2024-11-28T23:21:32Z",507688,"21","0","0"
1885576,"2024-11-28T23:21:50Z",507690,"21","0","0"
1885576,"2024-11-28T23:22:45Z",507691,"21","0","0"
1885576,"2024-11-28T23:22:57Z",507692,"21","0","0"
1885576,"2024-11-28T23:23:10Z",507693,"21","0","0"
1885576,"2024-11-28T23:23:16Z",507694,"21","0","0"
1885576,"2024-11-28T23:23:22Z",507695,"21","0","0"
1885576,"2024-11-28T23:23:41Z",507696,"21","0","0"
1885576,"2024-11-28T23:24:29Z",507698,"21","0","0"
1885576,"2024-11-28T23:24:41Z",507700,"21","0","0"
1885576,"2024-11-28T23:25:30Z",507701,"21","0","0"
1885576,"2024-11-28T23:25:55Z",507702,"21","0","0"
1885576,"2024-11-28T23:26:01Z",507703,"21","0","0"
1885576,"2024-11-28T23:26:37Z",507704,"21","0","0"
1885576,"2024-11-28T23:26:49Z",507706,"20","0","0"
1885576,"2024-11-28T23:27:01Z",507707,"20","0","0"
1885576,"2024-11-28T23:28:21Z",507708,"21","0","0"
1885576,"2024-11-28T23:28:27Z",507709,"21","0","0"
1885576,"2024-11-28T23:28:52Z",507710,"21","0","0"
1885576,"2024-11-28T23:29:10Z",507712,"21","0","0"
1885576,"2024-11-28T23:29:17Z",507713,"21","0","0"
1885576,"2024-11-28T23:30:17Z",507714,"21","0","0"
1885576,"2024-11-28T23:30:24Z",507715,"21","0","0"
1885576,"2024-11-28T23:30:42Z",507716,"21","0","0"
1885576,"2024-11-28T23:31:43Z",507717,"21","0","0"
1885576,"2024-11-28T23:31:55Z",507718,"20","0","0"
1885576,"2024-11-28T23:32:25Z",507719,"20","0","0"
1885576,"2024-11-28T23:32:50Z",507720,"21","0","0"
1885576,"2024-11-28T23:33:32Z",507721,"20","0","0"
1885576,"2024-11-28T23:33:45Z",507722,"21","0","0"
1885576,"2024-11-28T23:33:57Z",507723,"21","0","0"
1885576,"2024-11-28T23:34:10Z",507725,"21","0","0"
1885576,"2024-11-28T23:34:40Z",507727,"20","0","0"
1885576,"2024-11-28T23:34:46Z",507728,"21","0","0"
1885576,"2024-11-28T23:35:10Z",507729,"20","0","0"
1885576,"2024-11-28T23:35:16Z",507730,"21","0","0"
1885576,"2024-11-28T23:35:23Z",507731,"21","0","0"
1885576,"2024-11-28T23:36:18Z",507732,"21","0","0"
1885576,"2024-11-28T23:36:48Z",507733,"21","0","0"
1885576,"2024-11-28T23:37:00Z",507734,"21","0","0"
1885576,"2024-11-28T23:37:18Z",507736,"21","0","0"
1885576,"2024-11-28T23:37:25Z",507737,"21","0","0"
1885576,"2024-11-28T23:37:55Z",507738,"20","0","0"
1885576,"2024-11-28T23:38:07Z",507739,"21","0","0"
1885576,"2024-11-28T23:38:14Z",507740,"20","0","0"
1885576,"2024-11-28T23:38:38Z",507741,"21","0","0"
1885576,"2024-11-28T23:38:50Z",507743,"20","0","0"
1885576,"2024-11-28T23:38:56Z",507744,"20","0","0"
1885576,"2024-11-28T23:39:09Z",507745,"20","0","0"
1885576,"2024-11-28T23:39:39Z",507747,"20","0","0"
1885576,"2024-11-28T23:39:52Z",507748,"21","0","0"
1885576,"2024-11-28T23:40:47Z",507749,"21","0","0"
1885576,"2024-11-28T23:41:11Z",507751,"20","0","0"
1885576,"2024-11-28T23:41:30Z",507752,"21","0","0"
1885576,"2024-11-28T23:41:35Z",507753,"20","0","0"
1885576,"2024-11-28T23:41:42Z",507754,"21","0","0"
1885576,"2024-11-28T23:42:18Z",507755,"20","0","0"
1885576,"2024-11-28T23:42:36Z",507756,"21","0","0"
1885576,"2024-11-28T23:42:42Z",507757,"20","0","0"
1885576,"2024-11-28T23:42:55Z",507758,"20","0","0"
1885576,"2024-11-28T23:43:07Z",507759,"21","0","0"
1885576,"2024-11-28T23:43:13Z",507760,"20","0","0"
1885576,"2024-11-28T23:43:25Z",507761,"20","0","0"
1885576,"2024-11-28T23:43:38Z",507762,"21","0","0"
1885576,"2024-11-28T23:44:08Z",507763,"21","0","0"
1885576,"2024-11-28T23:44:20Z",507764,"20","0","0"
1885576,"2024-11-28T23:44:26Z",507765,"20","0","0"
1885576,"2024-11-28T23:45:21Z",507767,"20","0","0"
1885576,"2024-11-28T23:45:40Z",507768,"20","0","0"
1885576,"2024-11-28T23:45:52Z",507769,"20","0","0"
1885576,"2024-11-28T23:46:05Z",507770,"20","0","0"
1885576,"2024-11-28T23:46:16Z",507771,"20","0","0"
1885576,"2024-11-28T23:46:28Z",507773,"20","0","0"
1885576,"2024-11-28T23:46:41Z",507774,"20","0","0"
1885576,"2024-11-28T23:47:36Z",507775,"20","0","0"
1885576,"2024-11-28T23:48:43Z",507776,"20","0","0"
1885576,"2024-11-28T23:49:19Z",507777,"20","0","0"
1885576,"2024-11-28T23:49:50Z",507778,"20","0","0"
1885576,"2024-11-28T23:50:02Z",507779,"20","0","0"
1885576,"2024-11-28T23:51:09Z",507780,"20","0","0"
1885576,"2024-11-28T23:51:40Z",507781,"20","0","0"
1885576,"2024-11-28T23:51:59Z",507782,"20","0","0"
1885576,"2024-11-28T23:52:22Z",507783,"20","0","0"
1885576,"2024-11-28T23:52:53Z",507784,"20","0","0"
1885576,"2024-11-28T23:53:18Z",507786,"20","0","0"
1885576,"2024-11-28T23:53:36Z",507787,"20","0","0"
1885576,"2024-11-28T23:53:48Z",507788,"20","0","0"
1885576,"2024-11-28T23:56:33Z",507789,"20","0","0"
1885576,"2024-11-28T23:57:10Z",507790,"21","0","0"
1885576,"2024-11-28T23:57:28Z",507791,"20","0","0"
1885576,"2024-11-28T23:57:40Z",507792,"20","0","0"
1885576,"2024-11-28T23:58:47Z",507794,"20","0","0"
1885576,"2024-11-28T23:59:36Z",507795,"20","0","0"
1885576,"2024-11-28T23:59:43Z",507796,"20","0","0"
1885576,"2024-11-29T00:01:08Z",507797,"21","0","0"
1885576,"2024-11-29T00:01:51Z",507798,"20","0","0"
1885576,"2024-11-29T00:02:28Z",507799,"20","0","0"
